"Video","Frame","Truth"
"FH508_02",7390,"Negative"
"FH508_02",7396,"Negative"
"FH508_02",7397,"Negative"
"FH508_02",7406,"Negative"
"FH508_02",7419,"Negative"
"FH508_02",7422,"Negative"
"FH508_02",7439,"Negative"
"FH508_02",7440,"Negative"
"FH508_02",7444,"Negative"
"FH508_02",7448,"Negative"
"FH508_02",7449,"Negative"
"FH508_02",7452,"Negative"
"FH508_02",7463,"Negative"
"FH508_02",7464,"Negative"
"FH508_02",7466,"Negative"
"FH508_02",7471,"Negative"
"FH508_02",7475,"Negative"
"FH508_02",7498,"Negative"
"FH508_02",7506,"Negative"
"FH508_02",7511,"Negative"
"FH508_02",7518,"Negative"
"FH508_02",7535,"Negative"
"FH508_02",7548,"Negative"
"FH508_02",7550,"Negative"
"FH508_02",7551,"Negative"
"FH508_02",7558,"Negative"
"FH508_02",7559,"Negative"
"FH508_02",7568,"Negative"
"FH508_02",7570,"Negative"
"FH508_02",7605,"Negative"
"FH508_02",7611,"Negative"
"FH508_02",7648,"Negative"
"FH508_02",7658,"Negative"
"FH508_02",7680,"Negative"
"FH508_02",7715,"Negative"
"FH508_02",7735,"Negative"
"FH508_02",7755,"Negative"
"FH508_02",7780,"Negative"
"FH508_02",7785,"Negative"
"FH508_02",7791,"Negative"
"FH508_02",7873,"Negative"
"FH508_02",8019,"Negative"
"FH508_02",8036,"Positive"
"FH508_02",8037,"Negative"
"FH508_02",8038,"Negative"
"FH508_02",8039,"Negative"
"FH508_02",8042,"Negative"
"FH508_02",8043,"Negative"
"FH508_02",8064,"Negative"
"FH508_02",8109,"Negative"
"FH508_02",8131,"Negative"
"FH508_02",8134,"Negative"
"FH508_02",8135,"Negative"
"FH508_02",8180,"Negative"
"FH508_02",8190,"Negative"
"FH508_02",8203,"Negative"
"FH508_02",8206,"Negative"
"FH508_02",8207,"Negative"
"FH508_02",8208,"Negative"
"FH508_02",8209,"Negative"
"FH508_02",8210,"Negative"
"FH508_02",8212,"Negative"
"FH508_02",8213,"Negative"
"FH508_02",8216,"Negative"
"FH508_02",8218,"Negative"
"FH508_02",8219,"Negative"
"FH508_02",8220,"Negative"
"FH508_02",8223,"Negative"
"FH508_02",8224,"Negative"
"FH508_02",8225,"Negative"
"FH508_02",8226,"Negative"
"FH508_02",8227,"Negative"
"FH508_02",8234,"Negative"
"FH508_02",8237,"Negative"
"FH508_02",8240,"Negative"
"FH508_02",8257,"Negative"
"FH508_02",8272,"Negative"
"FH508_02",8276,"Negative"
"FH508_02",8279,"Negative"
"FH508_02",8287,"Negative"
"FH508_02",8294,"Negative"
"FH508_02",8295,"Negative"
"FH508_02",8296,"Negative"
"FH508_02",8299,"Negative"
"FH508_02",8302,"Negative"
"FH508_02",8305,"Negative"
"FH508_02",8306,"Negative"
"FH508_02",8308,"Negative"
"FH508_02",8312,"Negative"
"FH508_02",8314,"Negative"
"FH508_02",8315,"Negative"
"FH508_02",8316,"Negative"
"FH508_02",8318,"Negative"
"FH508_02",8319,"Negative"
"FH508_02",8320,"Negative"
"FH508_02",8321,"Negative"
"FH508_02",8322,"Negative"
"FH508_02",8323,"Negative"
"FH508_02",8326,"Negative"
"FH508_02",8327,"Negative"
"FH508_02",8332,"Negative"
"FH508_02",8333,"Negative"
"FH508_02",8334,"Negative"
"FH508_02",8335,"Negative"
"FH508_02",8336,"Negative"
"FH508_02",8338,"Negative"
"FH508_02",8339,"Negative"
"FH508_02",8341,"Negative"
"FH508_02",8343,"Negative"
"FH508_02",8344,"Negative"
"FH508_02",8345,"Negative"
"FH508_02",8346,"Negative"
"FH508_02",8347,"Negative"
"FH508_02",8348,"Negative"
"FH508_02",8349,"Negative"
"FH508_02",8351,"Negative"
"FH508_02",8352,"Negative"
"FH508_02",8353,"Negative"
"FH508_02",8357,"Negative"
"FH508_02",8361,"Negative"
"FH508_02",8362,"Negative"
"FH508_02",8363,"Negative"
"FH508_02",8364,"Negative"
"FH508_02",8365,"Negative"
"FH508_02",8367,"Negative"
"FH508_02",8368,"Negative"
"FH508_02",8370,"Negative"
"FH508_02",8371,"Negative"
"FH508_02",8373,"Negative"
"FH508_02",8375,"Negative"
"FH508_02",8376,"Negative"
"FH508_02",8378,"Negative"
"FH508_02",8380,"Negative"
"FH508_02",8381,"Negative"
"FH508_02",8382,"Negative"
"FH508_02",8384,"Negative"
"FH508_02",8389,"Negative"
"FH508_02",8390,"Negative"
"FH508_02",8395,"Negative"
"FH508_02",8396,"Negative"
"FH508_02",8399,"Negative"
"FH508_02",8402,"Negative"
"FH508_02",8403,"Negative"
"FH508_02",8404,"Negative"
"FH508_02",8405,"Negative"
"FH508_02",8406,"Negative"
"FH508_02",8408,"Negative"
"FH508_02",8409,"Negative"
"FH508_02",8410,"Negative"
"FH508_02",8411,"Negative"
"FH508_02",8413,"Negative"
"FH508_02",8418,"Negative"
"FH508_02",8423,"Negative"
"FH508_02",8424,"Negative"
"FH508_02",8427,"Negative"
"FH508_02",8428,"Negative"
"FH508_02",8431,"Negative"
"FH508_02",8433,"Negative"
"FH508_02",8434,"Negative"
"FH508_02",8436,"Negative"
"FH508_02",8437,"Negative"
"FH508_02",8440,"Negative"
"FH508_02",8441,"Negative"
"FH508_02",8443,"Negative"
"FH508_02",8446,"Negative"
"FH508_02",8449,"Negative"
"FH508_02",8450,"Negative"
"FH508_02",8451,"Negative"
"FH508_02",8452,"Negative"
"FH508_02",8453,"Negative"
"FH508_02",8454,"Negative"
"FH508_02",8455,"Negative"
"FH508_02",8456,"Negative"
"FH508_02",8459,"Negative"
"FH508_02",8461,"Negative"
"FH508_02",8462,"Negative"
"FH508_02",8463,"Negative"
"FH508_02",8464,"Negative"
"FH508_02",8465,"Negative"
"FH508_02",8466,"Negative"
"FH508_02",8467,"Negative"
"FH508_02",8468,"Negative"
"FH508_02",8469,"Negative"
"FH508_02",8470,"Negative"
"FH508_02",8471,"Negative"
"FH508_02",8472,"Negative"
"FH508_02",8474,"Negative"
"FH508_02",8475,"Negative"
"FH508_02",8476,"Negative"
"FH508_02",8477,"Negative"
"FH508_02",8485,"Negative"
"FH508_02",8488,"Negative"
"FH508_02",8489,"Negative"
"FH508_02",8490,"Negative"
"FH508_02",8491,"Negative"
"FH508_02",8497,"Negative"
"FH508_02",8500,"Negative"
"FH508_02",8501,"Negative"
"FH508_02",8503,"Negative"
"FH508_02",8505,"Negative"
"FH508_02",8506,"Negative"
"FH508_02",8507,"Negative"
"FH508_02",8508,"Negative"
"FH508_02",8509,"Negative"
"FH508_02",8510,"Negative"
"FH508_02",8511,"Negative"
"FH508_02",8514,"Negative"
"FH508_02",8516,"Negative"
"FH508_02",8517,"Negative"
"FH508_02",8519,"Negative"
"FH508_02",8520,"Negative"
"FH508_02",8521,"Negative"
"FH508_02",8522,"Negative"
"FH508_02",8528,"Negative"
"FH508_02",8531,"Negative"
"FH508_02",8534,"Negative"
"FH508_02",8540,"Negative"
"FH508_02",8541,"Negative"
"FH508_02",8542,"Negative"
"FH508_02",8544,"Negative"
"FH508_02",8545,"Negative"
"FH508_02",8546,"Negative"
"FH508_02",8547,"Negative"
"FH508_02",8549,"Negative"
"FH508_02",8555,"Negative"
"FH508_02",8556,"Negative"
"FH508_02",8557,"Negative"
"FH508_02",8558,"Negative"
"FH508_02",8559,"Negative"
"FH508_02",8561,"Negative"
"FH508_02",8568,"Negative"
"FH508_02",8570,"Negative"
"FH508_02",8571,"Negative"
"FH508_02",8572,"Negative"
"FH508_02",8574,"Negative"
"FH508_02",8577,"Negative"
"FH508_02",8578,"Negative"
"FH508_02",8579,"Negative"
"FH508_02",8580,"Negative"
"FH508_02",8581,"Negative"
"FH508_02",8583,"Negative"
"FH508_02",8584,"Negative"
"FH508_02",8585,"Negative"
"FH508_02",8586,"Negative"
"FH508_02",8587,"Negative"
"FH508_02",8588,"Negative"
"FH508_02",8589,"Negative"
"FH508_02",8590,"Negative"
"FH508_02",8591,"Negative"
"FH508_02",8592,"Negative"
"FH508_02",8595,"Negative"
"FH508_02",8598,"Negative"
"FH508_02",8599,"Negative"
"FH508_02",8600,"Negative"
"FH508_02",8601,"Negative"
"FH508_02",8602,"Negative"
"FH508_02",8603,"Negative"
"FH508_02",8604,"Negative"
"FH508_02",8605,"Negative"
"FH508_02",8607,"Negative"
"FH508_02",8609,"Negative"
"FH508_02",8610,"Negative"
"FH508_02",8611,"Negative"
"FH508_02",8612,"Negative"
"FH508_02",8613,"Negative"
"FH508_02",8614,"Negative"
"FH508_02",8615,"Negative"
"FH508_02",8616,"Negative"
"FH508_02",8617,"Negative"
"FH508_02",8619,"Negative"
"FH508_02",8620,"Negative"
"FH508_02",8621,"Negative"
"FH508_02",8623,"Negative"
"FH508_02",8624,"Negative"
"FH508_02",8629,"Negative"
"FH508_02",8630,"Negative"
"FH508_02",8631,"Negative"
"FH508_02",8633,"Negative"
"FH508_02",8634,"Negative"
"FH508_02",8635,"Negative"
"FH508_02",8636,"Negative"
"FH508_02",8637,"Negative"
"FH508_02",8640,"Negative"
"FH508_02",8644,"Negative"
"FH508_02",8645,"Negative"
"FH508_02",8646,"Negative"
"FH508_02",8648,"Negative"
"FH508_02",8649,"Negative"
"FH508_02",8650,"Negative"
"FH508_02",8651,"Negative"
"FH508_02",8653,"Negative"
"FH508_02",8655,"Negative"
"FH508_02",8656,"Negative"
"FH508_02",8657,"Negative"
"FH508_02",8658,"Negative"
"FH508_02",8661,"Negative"
"FH508_02",8665,"Negative"
"FH508_02",8666,"Negative"
"FH508_02",8667,"Negative"
"FH508_02",8668,"Negative"
"FH508_02",8669,"Negative"
"FH508_02",8670,"Negative"
"FH508_02",8671,"Negative"
"FH508_02",8675,"Negative"
"FH508_02",8676,"Negative"
"FH508_02",8677,"Negative"
"FH508_02",8678,"Negative"
"FH508_02",8679,"Negative"
"FH508_02",8680,"Negative"
"FH508_02",8681,"Negative"
"FH508_02",8682,"Negative"
"FH508_02",8683,"Negative"
"FH508_02",8684,"Negative"
"FH508_02",8685,"Negative"
"FH508_02",8686,"Negative"
"FH508_02",8687,"Negative"
"FH508_02",8688,"Negative"
"FH508_02",8689,"Negative"
"FH508_02",8690,"Negative"
"FH508_02",8691,"Negative"
"FH508_02",8692,"Negative"
"FH508_02",8693,"Negative"
"FH508_02",8694,"Negative"
"FH508_02",8695,"Negative"
"FH508_02",8697,"Negative"
"FH508_02",8698,"Negative"
"FH508_02",8699,"Negative"
"FH508_02",8700,"Negative"
"FH508_02",8701,"Negative"
"FH508_02",8702,"Negative"
"FH508_02",8703,"Negative"
"FH508_02",8704,"Negative"
"FH508_02",8705,"Negative"
"FH508_02",8706,"Negative"
"FH508_02",8707,"Negative"
"FH508_02",8708,"Negative"
"FH508_02",8709,"Negative"
"FH508_02",8710,"Negative"
"FH508_02",8711,"Negative"
"FH508_02",8712,"Negative"
"FH508_02",8714,"Negative"
"FH508_02",8715,"Negative"
"FH508_02",8716,"Negative"
"FH508_02",8717,"Negative"
"FH508_02",8718,"Negative"
"FH508_02",8719,"Negative"
"FH508_02",8721,"Negative"
"FH508_02",8722,"Negative"
"FH508_02",8723,"Negative"
"FH508_02",8724,"Negative"
"FH508_02",8725,"Negative"
"FH508_02",8726,"Negative"
"FH508_02",8728,"Negative"
"FH508_02",8729,"Negative"
"FH508_02",8730,"Negative"
"FH508_02",8732,"Negative"
"FH508_02",8735,"Negative"
"FH508_02",8736,"Negative"
"FH508_02",8737,"Negative"
"FH508_02",8741,"Negative"
"FH508_02",8742,"Negative"
"FH508_02",8743,"Negative"
"FH508_02",8744,"Negative"
"FH508_02",8745,"Negative"
"FH508_02",8746,"Negative"
"FH508_02",8747,"Negative"
"FH508_02",8748,"Negative"
"FH508_02",8751,"Negative"
"FH508_02",8752,"Negative"
"FH508_02",8753,"Negative"
"FH508_02",8756,"Negative"
"FH508_02",8758,"Negative"
"FH508_02",8759,"Negative"
"FH508_02",8761,"Negative"
"FH508_02",8762,"Negative"
"FH508_02",8763,"Negative"
"FH508_02",8764,"Negative"
"FH508_02",8767,"Negative"
"FH508_02",8769,"Negative"
"FH508_02",8770,"Negative"
"FH508_02",8773,"Negative"
"FH508_02",8775,"Negative"
"FH508_02",8776,"Negative"
"FH508_02",8777,"Negative"
"FH508_02",8778,"Negative"
"FH508_02",8779,"Negative"
"FH508_02",8780,"Negative"
"FH508_02",8782,"Negative"
"FH508_02",8787,"Negative"
"FH508_02",8789,"Negative"
"FH508_02",8790,"Negative"
"FH508_02",8791,"Negative"
"FH508_02",8792,"Negative"
"FH508_02",8793,"Negative"
"FH508_02",8794,"Negative"
"FH508_02",8795,"Negative"
"FH508_02",8796,"Negative"
"FH508_02",8797,"Negative"
"FH508_02",8804,"Negative"
"FH508_02",8806,"Negative"
"FH508_02",8809,"Negative"
"FH508_02",8817,"Negative"
"FH508_02",8818,"Negative"
"FH508_02",8819,"Negative"
"FH508_02",8820,"Negative"
"FH508_02",8829,"Negative"
"FH508_02",8831,"Negative"
"FH508_02",8832,"Negative"
"FH508_02",8833,"Negative"
"FH508_02",8834,"Negative"
"FH508_02",8837,"Negative"
"FH508_02",8838,"Negative"
"FH508_02",8840,"Negative"
"FH508_02",8846,"Negative"
"FH508_02",8847,"Negative"
"FH508_02",8850,"Negative"
"FH508_02",8851,"Negative"
"FH508_02",8852,"Negative"
"FH508_02",8859,"Negative"
"FH508_02",8860,"Negative"
"FH508_02",8861,"Negative"
"FH508_02",8864,"Negative"
"FH508_02",8867,"Negative"
"FH508_02",8873,"Negative"
"FH508_02",8874,"Negative"
"FH508_02",8875,"Negative"
"FH508_02",8876,"Negative"
"FH508_02",8877,"Negative"
"FH508_02",8878,"Negative"
"FH508_02",8879,"Negative"
"FH508_02",8880,"Negative"
"FH508_02",8884,"Negative"
"FH508_02",8889,"Negative"
"FH508_02",8890,"Negative"
"FH508_02",8892,"Negative"
"FH508_02",8893,"Negative"
"FH508_02",8894,"Negative"
"FH508_02",8895,"Negative"
"FH508_02",8898,"Negative"
"FH508_02",8899,"Negative"
"FH508_02",8900,"Negative"
"FH508_02",8901,"Negative"
"FH508_02",8902,"Negative"
"FH508_02",8905,"Negative"
"FH508_02",8907,"Negative"
"FH508_02",8908,"Negative"
"FH508_02",8911,"Negative"
"FH508_02",8913,"Negative"
"FH508_02",8914,"Negative"
"FH508_02",8915,"Negative"
"FH508_02",8916,"Negative"
"FH508_02",8921,"Negative"
"FH508_02",8923,"Negative"
"FH508_02",8924,"Negative"
"FH508_02",8926,"Negative"
"FH508_02",8927,"Negative"
"FH508_02",8928,"Negative"
"FH508_02",8930,"Negative"
"FH508_02",8931,"Negative"
"FH508_02",8932,"Negative"
"FH508_02",8933,"Negative"
"FH508_02",8934,"Negative"
"FH508_02",8936,"Negative"
"FH508_02",8938,"Negative"
"FH508_02",8939,"Negative"
"FH508_02",8942,"Negative"
"FH508_02",8943,"Negative"
"FH508_02",8948,"Negative"
"FH508_02",8949,"Negative"
"FH508_02",8954,"Negative"
"FH508_02",8960,"Negative"
"FH508_02",8964,"Negative"
"FH508_02",8965,"Negative"
"FH508_02",8966,"Negative"
"FH508_02",8969,"Negative"
"FH508_02",8975,"Negative"
"FH508_02",8978,"Negative"
"FH508_02",8979,"Negative"
"FH508_02",8980,"Negative"
"FH508_02",8981,"Negative"
"FH508_02",8985,"Negative"
"FH508_02",8986,"Negative"
"FH508_02",8987,"Negative"
"FH508_02",8989,"Negative"
"FH508_02",8990,"Negative"
"FH508_02",8991,"Negative"
"FH508_02",8993,"Negative"
"FH508_02",8994,"Negative"
"FH508_02",8995,"Negative"
"FH508_02",8996,"Negative"
"FH508_02",8997,"Negative"
"FH508_02",8998,"Negative"
"FH508_02",8999,"Negative"
"FH508_02",9000,"Negative"
"FH508_02",9001,"Negative"
"FH508_02",9002,"Negative"
"FH508_02",9004,"Negative"
"FH508_02",9006,"Negative"
"FH508_02",9015,"Negative"
"FH508_02",9020,"Negative"
"FH508_02",9021,"Negative"
"FH508_02",9022,"Negative"
"FH508_02",9023,"Negative"
"FH508_02",9024,"Negative"
"FH508_02",9035,"Negative"
"FH508_02",9037,"Negative"
"FH508_02",9038,"Negative"
"FH508_02",9040,"Negative"
"FH508_02",9042,"Negative"
"FH508_02",9044,"Negative"
"FH508_02",9048,"Negative"
"FH508_02",9050,"Negative"
"FH508_02",9051,"Negative"
"FH508_02",9055,"Negative"
"FH508_02",9056,"Negative"
"FH508_02",9057,"Negative"
"FH508_02",9058,"Negative"
"FH508_02",9059,"Negative"
"FH508_02",9060,"Negative"
"FH508_02",9063,"Negative"
"FH508_02",9074,"Negative"
"FH508_02",9081,"Negative"
"FH508_02",9084,"Negative"
"FH508_02",9085,"Negative"
"FH508_02",9086,"Negative"
"FH508_02",9087,"Negative"
"FH508_02",9088,"Negative"
"FH508_02",9089,"Negative"
"FH508_02",9090,"Negative"
"FH508_02",9091,"Negative"
"FH508_02",9092,"Negative"
"FH508_02",9093,"Negative"
"FH508_02",9094,"Negative"
"FH508_02",9095,"Negative"
"FH508_02",9096,"Negative"
"FH508_02",9097,"Negative"
"FH508_02",9098,"Negative"
"FH508_02",9099,"Negative"
"FH508_02",9100,"Negative"
"FH508_02",9101,"Negative"
"FH508_02",9102,"Negative"
"FH508_02",9104,"Negative"
"FH508_02",9105,"Negative"
"FH508_02",9114,"Negative"
"FH508_02",9120,"Negative"
"FH508_02",9122,"Negative"
"FH508_02",9125,"Negative"
"FH508_02",9130,"Negative"
"FH508_02",9133,"Negative"
"FH508_02",9134,"Negative"
"FH508_02",9135,"Negative"
"FH508_02",9145,"Negative"
"FH508_02",9147,"Negative"
"FH508_02",9153,"Negative"
"FH508_02",9154,"Negative"
"FH508_02",9162,"Negative"
"FH508_02",9166,"Negative"
"FH508_02",9169,"Negative"
"FH508_02",9176,"Negative"
"FH508_02",9181,"Negative"
"FH508_02",9183,"Negative"
"FH508_02",9184,"Negative"
"FH508_02",9185,"Negative"
"FH508_02",9186,"Negative"
"FH508_02",9187,"Negative"
"FH508_02",9188,"Negative"
"FH508_02",9189,"Negative"
"FH508_02",9190,"Negative"
"FH508_02",9191,"Negative"
"FH508_02",9192,"Negative"
"FH508_02",9194,"Negative"
"FH508_02",9195,"Negative"
"FH508_02",9196,"Negative"
"FH508_02",9197,"Negative"
"FH508_02",9198,"Negative"
"FH508_02",9200,"Negative"
"FH508_02",9201,"Negative"
"FH508_02",9207,"Negative"
"FH508_02",9210,"Negative"
"FH508_02",9213,"Negative"
"FH508_02",9214,"Negative"
"FH508_02",9215,"Negative"
"FH508_02",9218,"Negative"
"FH508_02",9219,"Negative"
"FH508_02",9220,"Negative"
"FH508_02",9223,"Negative"
"FH508_02",9224,"Negative"
"FH508_02",9225,"Negative"
"FH508_02",9226,"Negative"
"FH508_02",9229,"Negative"
"FH508_02",9233,"Negative"
"FH508_02",9246,"Negative"
"FH508_02",9252,"Negative"
"FH508_02",9260,"Negative"
"FH508_02",9262,"Negative"
"FH508_02",9264,"Negative"
"FH508_02",9265,"Negative"
"FH508_02",9266,"Negative"
"FH508_02",9268,"Negative"
"FH508_02",9269,"Negative"
"FH508_02",9270,"Negative"
"FH508_02",9271,"Negative"
"FH508_02",9272,"Negative"
"FH508_02",9273,"Negative"
"FH508_02",9275,"Negative"
"FH508_02",9280,"Negative"
"FH508_02",9282,"Negative"
"FH508_02",9283,"Negative"
"FH508_02",9284,"Negative"
"FH508_02",9285,"Negative"
"FH508_02",9286,"Negative"
"FH508_02",9287,"Negative"
"FH508_02",9288,"Negative"
"FH508_02",9291,"Negative"
"FH508_02",9292,"Negative"
"FH508_02",9296,"Negative"
"FH508_02",9297,"Negative"
"FH508_02",9298,"Negative"
"FH508_02",9299,"Negative"
"FH508_02",9300,"Negative"
"FH508_02",9301,"Negative"
"FH508_02",9304,"Negative"
"FH508_02",9312,"Negative"
"FH508_02",9315,"Negative"
"FH508_02",9316,"Negative"
"FH508_02",9320,"Negative"
"FH508_02",9322,"Negative"
"FH508_02",9325,"Negative"
"FH508_02",9326,"Negative"
"FH508_02",9327,"Negative"
"FH508_02",9328,"Negative"
"FH508_02",9329,"Negative"
"FH508_02",9330,"Negative"
"FH508_02",9331,"Negative"
"FH508_02",9332,"Negative"
"FH508_02",9333,"Negative"
"FH508_02",9334,"Negative"
"FH508_02",9335,"Negative"
"FH508_02",9336,"Negative"
"FH508_02",9337,"Negative"
"FH508_02",9338,"Negative"
"FH508_02",9339,"Negative"
"FH508_02",9341,"Negative"
"FH508_02",9342,"Negative"
"FH508_02",9343,"Negative"
"FH508_02",9344,"Negative"
"FH508_02",9345,"Negative"
"FH508_02",9346,"Negative"
"FH508_02",9347,"Negative"
"FH508_02",9348,"Negative"
"FH508_02",9349,"Negative"
"FH508_02",9350,"Negative"
"FH508_02",9351,"Negative"
"FH508_02",9352,"Negative"
"FH508_02",9353,"Negative"
"FH508_02",9354,"Negative"
"FH508_02",9355,"Negative"
"FH508_02",9356,"Negative"
"FH508_02",9357,"Negative"
"FH508_02",9358,"Negative"
"FH508_02",9359,"Negative"
"FH508_02",9360,"Negative"
"FH508_02",9361,"Negative"
"FH508_02",9362,"Negative"
"FH508_02",9363,"Negative"
"FH508_02",9370,"Negative"
"FH508_02",9371,"Negative"
"FH508_02",9372,"Negative"
"FH508_02",9373,"Negative"
"FH508_02",9375,"Negative"
"FH508_02",9378,"Negative"
"FH508_02",9379,"Negative"
"FH508_02",9380,"Negative"
"FH508_02",9382,"Negative"
"FH508_02",9384,"Negative"
"FH508_02",9385,"Negative"
"FH508_02",9389,"Negative"
"FH508_02",9393,"Negative"
"FH508_02",9395,"Negative"
"FH508_02",9397,"Negative"
"FH508_02",9399,"Negative"
"FH508_02",9400,"Negative"
"FH508_02",9401,"Negative"
"FH508_02",9402,"Negative"
"FH508_02",9405,"Negative"
"FH508_02",9406,"Negative"
"FH508_02",9407,"Negative"
"FH508_02",9408,"Negative"
"FH508_02",9411,"Negative"
"FH508_02",9420,"Negative"
"FH508_02",9424,"Negative"
"FH508_02",9425,"Negative"
"FH508_02",9427,"Negative"
"FH508_02",9428,"Negative"
"FH508_02",9429,"Negative"
"FH508_02",9430,"Negative"
"FH508_02",9431,"Negative"
"FH508_02",9432,"Negative"
"FH508_02",9435,"Negative"
"FH508_02",9437,"Negative"
"FH508_02",9439,"Negative"
"FH508_02",9441,"Negative"
"FH508_02",9442,"Negative"
"FH508_02",9443,"Negative"
"FH508_02",9444,"Negative"
"FH508_02",9445,"Negative"
"FH508_02",9446,"Negative"
"FH508_02",9447,"Negative"
"FH508_02",9449,"Negative"
"FH508_02",9451,"Negative"
"FH508_02",9454,"Negative"
"FH508_02",9455,"Negative"
"FH508_02",9457,"Negative"
"FH508_02",9462,"Negative"
"FH508_02",9467,"Negative"
"FH508_02",9470,"Negative"
"FH508_02",9475,"Negative"
"FH508_02",9477,"Negative"
"FH508_02",9480,"Negative"
"FH508_02",9483,"Negative"
"FH508_02",9484,"Negative"
"FH508_02",9486,"Negative"
"FH508_02",9488,"Negative"
"FH508_02",9491,"Negative"
"FH508_02",9492,"Negative"
"FH508_02",9494,"Negative"
"FH508_02",9495,"Negative"
"FH508_02",9497,"Negative"
"FH508_02",9498,"Negative"
"FH508_02",9499,"Negative"
"FH508_02",9501,"Negative"
"FH508_02",9502,"Negative"
"FH508_02",9503,"Negative"
"FH508_02",9504,"Negative"
"FH508_02",9505,"Negative"
"FH508_02",9507,"Negative"
"FH508_02",9510,"Negative"
"FH508_02",9511,"Negative"
"FH508_02",9512,"Negative"
"FH508_02",9516,"Negative"
"FH508_02",9517,"Negative"
"FH508_02",9520,"Negative"
"FH508_02",9521,"Negative"
"FH508_02",9522,"Negative"
"FH508_02",9523,"Negative"
"FH508_02",9524,"Negative"
"FH508_02",9525,"Negative"
"FH508_02",9526,"Negative"
"FH508_02",9528,"Negative"
"FH508_02",9529,"Negative"
"FH508_02",9530,"Negative"
"FH508_02",9533,"Negative"
"FH508_02",9534,"Negative"
"FH508_02",9535,"Negative"
"FH508_02",9536,"Negative"
"FH508_02",9540,"Negative"
"FH508_02",9542,"Negative"
"FH508_02",9544,"Negative"
"FH508_02",9549,"Negative"
"FH508_02",9553,"Negative"
"FH508_02",9554,"Negative"
"FH508_02",9555,"Negative"
"FH508_02",9556,"Negative"
"FH508_02",9563,"Negative"
"FH508_02",9564,"Negative"
"FH508_02",9565,"Negative"
"FH508_02",9566,"Negative"
"FH508_02",9568,"Negative"
"FH508_02",9569,"Negative"
"FH508_02",9573,"Negative"
"FH508_02",9574,"Negative"
"FH508_02",9578,"Negative"
"FH508_02",9579,"Negative"
"FH508_02",9581,"Negative"
"FH508_02",9582,"Negative"
"FH508_02",9586,"Negative"
"FH508_02",9592,"Negative"
"FH508_02",9594,"Negative"
"FH508_02",9595,"Negative"
"FH508_02",9596,"Negative"
"FH508_02",9597,"Negative"
"FH508_02",9598,"Negative"
"FH508_02",9599,"Negative"
"FH508_02",9600,"Negative"
"FH508_02",9601,"Negative"
"FH508_02",9602,"Negative"
"FH508_02",9603,"Negative"
"FH508_02",9604,"Negative"
"FH508_02",9605,"Negative"
"FH508_02",9606,"Negative"
"FH508_02",9607,"Negative"
"FH508_02",9612,"Negative"
"FH508_02",9615,"Negative"
